movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,mode,purpose,user_gender,origin_municipality,destination_municipality,trip_weight,timezone_offset_min,personal_income_band,origin_stop_id,origin_sector_id,household_size
m00968,u0558,t00968,0,-70.57434095096197,-33.497160524234864,-70.53429748431034,-33.51227571152029,2026-03-07T05:17:00Z,2026-03-07T06:38:00Z,scooter,Por estudio,unknown,Santiago,Vitacura,2.518,-180,no_income,STOP_4880,SEC_052,6
m00969,u0438,t00969,0,-70.56129004338332,-33.41595171545935,-70.53750474230345,-33.423056694087315,2026-03-07T04:08:00Z,2026-03-07T05:00:00Z,walk,errand,female,Santiago,Independencia,1.071,-180,200k-400k,STOP_0195,SEC_433,8
m00970,u0201,t00970,0,-70.70839250729858,-33.46236314697428,-70.66088055431626,-33.48240977309048,2026-03-02T04:27:00Z,2026-03-02T05:21:00Z,other,transfer,female,Puente Alto,Estación Central,0.702,-180,200k-400k,STOP_0398,SEC_473,1
m00971,u0361,t00971,0,-70.74105887955211,-33.49219869852693,-70.69305315395636,-33.515910601060035,2026-03-07T19:40:00Z,2026-03-07T20:11:00Z,taxi,Comer o Tomar algo,female,Independencia,Quilicura,4.599,-180,800k+,STOP_1598,SEC_435,5
m00972,u0447,t00972,0,-70.71984615300377,-33.44755782261783,-70.69758350786671,-33.464439531292186,2026-03-07T08:00:00Z,2026-03-07T09:48:00Z,taxi,Visitar a alguien,female,Providencia,Independencia,4.043,-180,200k-400k,STOP_2300,SEC_311,1
m00973,u0165,t00973,0,-70.54844772182798,-33.25294277794716,-70.54700205187773,-33.28611399911634,2026-03-03T22:57:00Z,2026-03-04T00:10:00Z,car,Por estudio,other,Vitacura,La Florida,1.734,-180,800k+,STOP_2239,SEC_584,2
m00974,u0343,t00974,0,-70.67913154917728,-33.57493209743096,-70.7629589212007,-33.59162044979834,2026-03-05T11:04:00Z,2026-03-05T12:03:00Z,scooter,Al estudio,other,Vitacura,San Miguel,2.244,-180,200k-400k,STOP_3413,SEC_271,6
m00975,u0522,t00975,0,-70.86580993970709,-33.57385213600598,-70.91753290483508,-33.578518407320665,2026-03-04T09:28:00Z,2026-03-04T09:39:00Z,walk,other,unknown,Independencia,Santiago,4.345,-180,200k-400k,STOP_4467,SEC_171,6
m00976,u0582,t00976,0,-70.62100952852481,-33.54386888158212,-70.66198101189286,-33.50761969523636,2026-03-06T05:44:00Z,2026-03-06T07:02:00Z,motorcycle,Recreación,other,Las Condes,Independencia,3.015,-180,400k-800k,STOP_1818,SEC_179,3
m00977,u0117,t00977,0,-70.69701716639935,-33.47561697109226,-70.71791831389211,-33.504065066805005,2026-03-04T15:43:00Z,2026-03-04T17:18:00Z,metro,health,male,Santiago,Independencia,0.621,-180,400k-800k,STOP_0682,SEC_395,6
m00978,u0119,t00978,0,-70.61576216644133,-33.484450009544744,-70.64659644383293,-33.4605590752297,2026-03-07T20:29:00Z,2026-03-07T22:10:00Z,other,Trámites,unknown,Santiago,Providencia,3.219,-180,no_income,STOP_2891,SEC_273,6
m00979,u0267,t00979,0,-70.63635894731746,-33.5384170833871,-70.6880332656711,-33.554943337149595,2026-03-03T11:44:00Z,2026-03-03T12:21:00Z,car,Visitar a alguien,female,Pudahuel,Vitacura,4.568,-180,<200k,STOP_3856,SEC_446,2
m00980,u0114,t00980,0,-70.47282413455613,-33.23716841602637,-70.35914627375678,-33.23125442180064,2026-03-01T19:10:00Z,2026-03-01T20:31:00Z,car,Al estudio,female,Puente Alto,Providencia,1.235,-180,no_income,STOP_0769,SEC_132,3
m00981,u0451,t00981,0,-70.51501455116414,-33.553737596092446,-70.50429395598864,-33.5867969575616,2026-03-02T02:35:00Z,2026-03-02T02:53:00Z,train,De compras,male,Recoleta,Pudahuel,4.889,-180,<200k,STOP_2549,SEC_033,3
m00982,u0236,t00982,0,-70.83501910966491,-33.44708935921622,-70.86021937453494,-33.43765996636392,2026-03-02T17:47:00Z,2026-03-02T18:29:00Z,other,work,female,La Florida,Recoleta,2.426,-180,200k-400k,STOP_4565,SEC_444,7
m00983,u0510,t00983,0,-70.56489370540908,-33.37166685842376,-70.6019603182633,-33.38276795038388,2026-03-03T04:21:00Z,2026-03-03T04:49:00Z,other,home,female,San Miguel,Providencia,2.85,-180,200k-400k,STOP_4089,SEC_514,6
m00984,u0225,t00984,0,-70.48466689525834,-33.540443716495425,-70.53733745730436,-33.53843962139189,2026-03-04T08:39:00Z,2026-03-04T09:52:00Z,car,Visitar a alguien,unknown,Puente Alto,Ñuñoa,2.73,-180,800k+,STOP_3871,SEC_100,8
m00985,u0116,t00985,0,-70.68832054726445,-33.42479246788833,-70.72776023059468,-33.39793281570451,2026-03-01T11:42:00Z,2026-03-01T13:16:00Z,bicycle,Por estudio,female,Independencia,Pudahuel,1.438,-180,400k-800k,STOP_4746,SEC_469,6
m00986,u0153,t00986,0,-70.75621447754484,-33.29958568553755,-70.78691018308344,-33.323012890546494,2026-03-05T08:36:00Z,2026-03-05T08:45:00Z,scooter,Por trabajo,unknown,Independencia,San Miguel,2.903,-180,800k+,STOP_1558,SEC_103,4
m00987,u0080,t00987,0,-70.7055920550002,-33.47944511051501,-70.67600679296729,-33.52167265947682,2026-03-04T07:07:00Z,2026-03-04T08:51:00Z,bus,Visitar a alguien,unknown,Vitacura,San Miguel,4.707,-180,no_income,STOP_0146,SEC_561,5
m00988,u0440,t00988,0,-70.90204009734596,-33.57300392060245,-70.8347476424346,-33.603791410309384,2026-03-01T11:27:00Z,2026-03-01T12:38:00Z,taxi,Buscar o Dejar a alguien,male,Independencia,Providencia,2.044,-180,400k-800k,STOP_0367,SEC_292,5
m00989,u0198,t00989,0,-70.739726806794,-33.42586635408239,-70.72125642458155,-33.455582751257054,2026-03-01T19:22:00Z,2026-03-01T21:18:00Z,taxi,volver a casa,other,San Miguel,Ñuñoa,2.179,-180,no_income,STOP_2738,SEC_126,8
m00990,u0159,t00990,0,-70.59529401868508,-33.42891599083767,-70.55747828083902,-33.422119199319226,2026-03-08T05:50:00Z,2026-03-08T06:29:00Z,motorcycle,Por estudio,unknown,Vitacura,Santiago,3.149,-180,800k+,STOP_3234,SEC_561,3
m00991,u0118,t00991,0,-70.67755456797381,-33.48448942591954,-70.62075434987918,-33.468968909087074,2026-03-02T13:33:00Z,2026-03-02T14:07:00Z,motorcycle,transfer,other,Recoleta,Puente Alto,4.006,-180,no_income,STOP_3996,SEC_439,6
m00992,u0117,t00992,0,-70.61608575247996,-33.39751754696728,-70.59108317125845,-33.363600178936615,2026-03-07T13:11:00Z,2026-03-07T14:37:00Z,other,errand,female,Maipú,Las Condes,0.922,-180,<200k,STOP_0137,SEC_052,6
m00993,u0359,t00993,0,-70.70443218352088,-33.34616472500197,-70.73269583418941,-33.34616841256988,2026-03-06T01:56:00Z,2026-03-06T02:28:00Z,taxi,Otra actividad,female,Puente Alto,Maipú,0.679,-180,400k-800k,STOP_4819,SEC_295,2
m00994,u0375,t00994,0,-70.57520267633724,-33.534990866493615,-70.53338260561874,-33.51427022449551,2026-03-01T13:53:00Z,2026-03-01T14:58:00Z,motorcycle,transfer,other,Vitacura,Ñuñoa,4.318,-180,no_income,STOP_3101,SEC_229,3
m00995,u0184,t00995,0,-70.50191962145318,-33.3857026842406,-70.45722172594718,-33.39029764444533,2026-03-06T08:57:00Z,2026-03-06T09:31:00Z,taxi,Al trabajo,female,Estación Central,San Miguel,3.728,-180,200k-400k,STOP_1817,SEC_578,7
m00996,u0189,t00996,0,-70.71395025604535,-33.28401680185748,-70.7026903391802,-33.26675402838552,2026-03-02T06:47:00Z,2026-03-02T08:22:00Z,train,De compras,other,Santiago,Santiago,4.489,-180,200k-400k,STOP_2579,SEC_143,2
m00997,u0552,t00997,0,-70.6406343623525,-33.5331130542109,-70.7009087560327,-33.59768735776365,2026-03-02T06:18:00Z,2026-03-02T07:45:00Z,scooter,Buscar o Dejar a alguien,unknown,Providencia,Ñuñoa,1.521,-180,400k-800k,STOP_2682,SEC_174,8
m00998,u0197,t00998,0,-70.79776319035274,-33.38316587678452,-70.74315435145947,-33.41474432130392,2026-03-07T05:06:00Z,2026-03-07T05:49:00Z,motorcycle,health,unknown,Ñuñoa,Independencia,3.341,-180,<200k,STOP_4205,SEC_591,3
m00999,u0033,t00999,0,-70.69827409946264,-33.49207660324259,-70.73213412492998,-33.497286673857495,2026-03-01T08:33:00Z,2026-03-01T09:51:00Z,bus,volver a casa,unknown,Santiago,Providencia,4.403,-180,800k+,STOP_1186,SEC_181,6
m01000,u0305,t01000,0,-70.69144318596133,-33.55613239154673,-70.6664869051815,-33.569743670004,2026-03-06T16:03:00Z,2026-03-06T17:28:00Z,train,transfer,other,La Florida,San Miguel,3.838,-180,800k+,STOP_3449,SEC_584,3
m01001,u0054,t01001,0,-70.85050867445099,-33.37502718412661,-70.83379107111834,-33.31718553360891,2026-03-02T04:48:00Z,2026-03-02T06:16:00Z,metro,Al estudio,other,La Florida,Maipú,1.969,-180,<200k,STOP_3256,SEC_350,4
m01002,u0396,t01002,0,-70.71487134740696,-33.52602948164321,-70.70187019961597,-33.60580639276352,2026-03-03T23:00:00Z,2026-03-03T23:30:00Z,other,home,other,La Florida,Ñuñoa,2.488,-180,400k-800k,STOP_2659,SEC_340,4
m01003,u0572,t01003,0,-70.56771716185399,-33.606944063253756,-70.56700663402142,-33.57628957123181,2026-03-02T22:49:00Z,2026-03-03T00:04:00Z,train,Buscar o dejar algo,unknown,Pudahuel,Las Condes,0.793,-180,800k+,STOP_4621,SEC_055,4
m01004,u0172,t01004,0,-70.5496889270837,-33.318392630819375,-70.64887092730147,-33.31658463746181,2026-03-03T20:51:00Z,2026-03-03T21:48:00Z,bus,Al trabajo,other,Recoleta,Quilicura,3.885,-180,no_income,STOP_2227,SEC_226,5
m01005,u0406,t01005,0,-70.4446259540367,-33.50849035036033,-70.41673336426344,-33.514108589131226,2026-03-07T21:07:00Z,2026-03-07T22:50:00Z,ride_hailing,health,female,Independencia,Santiago,1.986,-180,400k-800k,STOP_2257,SEC_378,4
m01006,u0249,t01006,0,-70.66070002139779,-33.40614793439849,-70.69969036936051,-33.35410184989932,2026-03-03T11:52:00Z,2026-03-03T12:53:00Z,train,Por trabajo,male,Vitacura,Pudahuel,4.827,-180,800k+,STOP_2764,SEC_414,4
m01007,u0053,t01007,0,-70.76001171165544,-33.37290453191292,-70.76645308469607,-33.33654701549094,2026-03-05T23:42:00Z,2026-03-05T23:51:00Z,train,De compras,male,Providencia,Independencia,2.12,-180,no_income,STOP_0530,SEC_469,8
m01008,u0404,t01008,0,-70.71476633249995,-33.5123151099577,-70.83118329691492,-33.543986049192945,2026-03-02T22:53:00Z,2026-03-03T00:35:00Z,taxi,Por trabajo,male,Puente Alto,Recoleta,3.752,-180,<200k,STOP_4818,SEC_122,5
m01009,u0249,t01009,0,-70.71658106874874,-33.46111575445189,-70.72636638819503,-33.4300629499587,2026-03-06T23:21:00Z,2026-03-06T23:31:00Z,taxi,Al trabajo,unknown,Independencia,Las Condes,2.038,-180,no_income,STOP_4554,SEC_591,3
m01010,u0281,t01010,0,-70.59300730855,-33.30413017689416,-70.56325966954412,-33.33177572089997,2026-03-03T12:53:00Z,2026-03-03T14:11:00Z,bus,volver a casa,female,Ñuñoa,Independencia,4.416,-180,<200k,STOP_1096,SEC_392,3
m01011,u0072,t01011,0,-70.6394841454031,-33.4342370279977,-70.63396519378931,-33.441420887760884,2026-03-04T12:28:00Z,2026-03-04T13:40:00Z,ride_hailing,Buscar o Dejar a alguien,male,Puente Alto,Ñuñoa,3.7,-180,200k-400k,STOP_4778,SEC_486,5
m01012,u0243,t01012,0,-70.6379510070554,-33.46857767465687,-70.58699181449316,-33.48091501205017,2026-03-01T10:43:00Z,2026-03-01T11:32:00Z,motorcycle,Al trabajo,other,San Miguel,La Florida,2.686,-180,400k-800k,STOP_4382,SEC_142,6
m01013,u0084,t01013,0,-70.73100958057022,-33.568830847077685,-70.7928715829333,-33.56138488900641,2026-03-02T05:40:00Z,2026-03-02T06:40:00Z,ride_hailing,work,female,Santiago,Santiago,3.683,-180,400k-800k,STOP_1238,SEC_368,2
m01014,u0509,t01014,0,-70.59854432281224,-33.43433449249049,-70.57322450420827,-33.48104426231514,2026-03-01T16:03:00Z,2026-03-01T17:03:00Z,car,Al estudio,unknown,Quilicura,Ñuñoa,4.737,-180,800k+,STOP_2859,SEC_241,7
m01015,u0391,t01015,0,-70.8018361297906,-33.36994095288469,-70.81637566775723,-33.363394856100875,2026-03-04T03:30:00Z,2026-03-04T04:20:00Z,metro,Por estudio,unknown,Recoleta,Recoleta,4.272,-180,800k+,STOP_2338,SEC_589,8
m01016,u0150,t01016,0,-70.56977798711061,-33.464316899846715,-70.59622849408989,-33.46757188894974,2026-03-05T23:37:00Z,2026-03-06T00:36:00Z,metro,volver a casa,unknown,Ñuñoa,Las Condes,0.984,-180,<200k,STOP_4807,SEC_175,4
m01017,u0241,t01017,0,-70.69671715156419,-33.43732408986001,-70.65416112623367,-33.4140609894098,2026-03-07T00:47:00Z,2026-03-07T01:11:00Z,other,volver a casa,unknown,Ñuñoa,Recoleta,3.61,-180,<200k,STOP_2705,SEC_287,3
m01018,u0569,t01018,0,-70.68238932403861,-33.455450263485595,-70.69512503165879,-33.482481523577945,2026-03-02T14:54:00Z,2026-03-02T16:00:00Z,car,Al estudio,other,Quilicura,Independencia,3.107,-180,800k+,STOP_0734,SEC_075,2
m01019,u0121,t01019,0,-70.53680513478413,-33.50837000913781,-70.52112625788597,-33.473686797147344,2026-03-03T06:01:00Z,2026-03-03T06:47:00Z,taxi,Otra actividad,female,Quilicura,Puente Alto,1.372,-180,<200k,STOP_0074,SEC_585,6
m01020,u0439,t01020,0,-70.83996085262103,-33.47562816423644,-70.83442326793737,-33.456339568265655,2026-03-05T23:54:00Z,2026-03-06T00:57:00Z,other,Visitar a alguien,other,Santiago,Independencia,4.836,-180,400k-800k,STOP_0018,SEC_446,3
m01021,u0395,t01021,0,-70.74341226696833,-33.43226659290876,-70.70332526238865,-33.47339692418009,2026-03-02T12:11:00Z,2026-03-02T12:45:00Z,other,volver a casa,female,Ñuñoa,Estación Central,4.293,-180,800k+,STOP_0559,SEC_123,5
m01022,u0042,t01022,0,-70.66617215431795,-33.44058072387196,-70.65614298880874,-33.43213984573082,2026-03-02T13:40:00Z,2026-03-02T14:29:00Z,metro,Por trabajo,male,Quilicura,Ñuñoa,0.764,-180,200k-400k,STOP_2531,SEC_166,8
m01023,u0453,t01023,0,-70.51263341181215,-33.564161599703404,-70.54013032456389,-33.55273991849569,2026-03-02T16:34:00Z,2026-03-02T18:28:00Z,train,volver a casa,female,Ñuñoa,Maipú,1.034,-180,no_income,STOP_3650,SEC_553,1
m01024,u0203,t01024,0,-70.71350277122818,-33.39593312948207,-70.80673014819162,-33.406434924199864,2026-03-03T14:01:00Z,2026-03-03T14:58:00Z,car,shopping,other,Recoleta,Quilicura,2.108,-180,800k+,STOP_3493,SEC_078,3
m01025,u0561,t01025,0,-70.63269670518784,-33.48234143240069,-70.60913543250523,-33.45921418526174,2026-03-04T09:32:00Z,2026-03-04T11:07:00Z,train,De compras,other,Recoleta,Maipú,1.901,-180,no_income,STOP_1063,SEC_081,2
m01026,u0441,t01026,0,-70.66312807702515,-33.315632694564584,-70.63092703701224,-33.3490893153562,2026-03-07T13:52:00Z,2026-03-07T15:21:00Z,car,Recreación,female,Maipú,Pudahuel,1.363,-180,no_income,STOP_0912,SEC_280,6
m01027,u0112,t01027,0,-70.63226547363898,-33.44382088326338,-70.69444637038029,-33.472279907235745,2026-03-03T03:41:00Z,2026-03-03T05:26:00Z,walk,Buscar o Dejar a alguien,other,Quilicura,Quilicura,1.852,-180,800k+,STOP_1808,SEC_495,4
m01028,u0470,t01028,0,-70.76862862325957,-33.424650503178945,-70.70476041462085,-33.391412051364036,2026-03-04T04:42:00Z,2026-03-04T06:39:00Z,other,De compras,unknown,Las Condes,San Miguel,3.684,-180,400k-800k,STOP_3923,SEC_588,7
m01029,u0274,t01029,0,-70.84972470627082,-33.414795178585436,-70.88071744783402,-33.39706028437882,2026-03-07T08:18:00Z,2026-03-07T10:04:00Z,ride_hailing,Por trabajo,male,Vitacura,Recoleta,3.862,-180,200k-400k,STOP_3637,SEC_262,1
m01030,u0551,t01030,0,-70.78464853141448,-33.40660099813905,-70.80850032263754,-33.381183068032094,2026-03-01T16:15:00Z,2026-03-01T17:00:00Z,walk,Buscar o dejar algo,unknown,Santiago,Recoleta,0.85,-180,200k-400k,STOP_1197,SEC_170,4
m01031,u0592,t01031,0,-70.47688196365819,-33.37862781224919,-70.47844550713766,-33.36823505161719,2026-03-03T08:01:00Z,2026-03-03T08:41:00Z,taxi,Comer o Tomar algo,other,Santiago,Santiago,2.794,-180,<200k,STOP_2791,SEC_002,2
m01032,u0066,t01032,0,-70.6234582696359,-33.462302142123335,-70.64767169219569,-33.446380498455994,2026-03-03T17:05:00Z,2026-03-03T17:40:00Z,taxi,Comer o Tomar algo,female,Santiago,Quilicura,1.83,-180,400k-800k,STOP_3180,SEC_238,8
m01033,u0411,t01033,0,-70.63489058500856,-33.461212805909554,-70.64756731413503,-33.457634909165826,2026-03-06T15:25:00Z,2026-03-06T15:45:00Z,scooter,Por trabajo,female,Maipú,Vitacura,4.584,-180,<200k,STOP_1576,SEC_511,2
m01034,u0578,t01034,0,-70.73174707303859,-33.53640869330157,-70.7017332268835,-33.557113973587434,2026-03-07T14:20:00Z,2026-03-07T14:25:00Z,ride_hailing,Por estudio,male,Las Condes,Vitacura,1.405,-180,200k-400k,STOP_4984,SEC_018,3
m01035,u0360,t01035,0,-70.6495994374536,-33.29353653402224,-70.63978955656957,-33.30748286854646,2026-03-05T18:30:00Z,2026-03-05T19:02:00Z,motorcycle,transfer,other,Santiago,Vitacura,2.841,-180,800k+,STOP_2408,SEC_339,7
m01036,u0522,t01036,0,-70.61549011821683,-33.54432355873271,-70.6010575944615,-33.52111588364814,2026-03-06T04:09:00Z,2026-03-06T05:43:00Z,train,Por trabajo,other,Puente Alto,Maipú,1.524,-180,no_income,STOP_0378,SEC_305,1
m01037,u0057,t01037,0,-70.58427929767002,-33.42837602691457,-70.59297679599726,-33.464429491989875,2026-03-07T04:11:00Z,2026-03-07T05:52:00Z,walk,transfer,female,Ñuñoa,Santiago,1.713,-180,<200k,STOP_3445,SEC_479,3
m01038,u0154,t01038,0,-70.77316878730358,-33.49283733137664,-70.69176059681483,-33.51376621113709,2026-03-02T18:16:00Z,2026-03-02T19:34:00Z,motorcycle,home,male,Pudahuel,Puente Alto,3.884,-180,<200k,STOP_4583,SEC_499,2
m01039,u0591,t01039,0,-70.61126222485751,-33.53250835515375,-70.60438027113554,-33.552375966107064,2026-03-05T13:50:00Z,2026-03-05T15:42:00Z,metro,leisure,other,Providencia,Providencia,3.27,-180,<200k,STOP_4806,SEC_387,8
m01040,u0250,t01040,0,-70.619885002064,-33.481536870347306,-70.64287829844686,-33.55519137280357,2026-03-05T15:17:00Z,2026-03-05T15:37:00Z,bus,education,unknown,Independencia,Pudahuel,1.495,-180,<200k,STOP_2238,SEC_048,4
m01041,u0002,t01041,0,-70.48126369003487,-33.49521375912824,-70.41248661927894,-33.48699740983561,2026-03-04T00:49:00Z,2026-03-04T01:08:00Z,other,education,female,Pudahuel,La Florida,0.887,-180,no_income,STOP_1188,SEC_549,7
m01042,u0118,t01042,0,-70.72755230446107,-33.374202000832156,-70.7612370184255,-33.35088607906284,2026-03-06T12:42:00Z,2026-03-06T13:14:00Z,walk,De compras,other,Vitacura,Independencia,2.628,-180,800k+,STOP_0085,SEC_323,1
m01043,u0514,t01043,0,-70.46422075303138,-33.35447290809412,-70.43286869856588,-33.2568762755093,2026-03-02T20:15:00Z,2026-03-02T20:23:00Z,scooter,work,other,Independencia,Quilicura,2.23,-180,800k+,STOP_2538,SEC_260,8
m01044,u0304,t01044,0,-70.80874471018662,-33.392549379068804,-70.82480693306618,-33.4057256557394,2026-03-06T01:40:00Z,2026-03-06T02:49:00Z,taxi,De compras,male,Providencia,Las Condes,4.62,-180,no_income,STOP_4512,SEC_387,6
m01045,u0302,t01045,0,-70.60897947993928,-33.30506795664199,-70.6323901503355,-33.260704854885944,2026-03-04T10:08:00Z,2026-03-04T11:07:00Z,bus,Por estudio,unknown,Maipú,Puente Alto,4.712,-180,no_income,STOP_2633,SEC_259,1
m01046,u0591,t01046,0,-70.77362712896797,-33.39414272208361,-70.77142725384775,-33.434945179495166,2026-03-02T14:20:00Z,2026-03-02T16:16:00Z,bus,Otra actividad,female,Independencia,San Miguel,0.517,-180,400k-800k,STOP_0985,SEC_541,1
m01047,u0522,t01047,0,-70.71425237384199,-33.46463640500558,-70.64412771569079,-33.48019011558615,2026-03-02T17:07:00Z,2026-03-02T17:26:00Z,ride_hailing,transfer,unknown,Puente Alto,La Florida,1.432,-180,<200k,STOP_0113,SEC_399,7
m01048,u0008,t01048,0,-70.52799838825808,-33.483621730849045,-70.49270261523974,-33.45470826940678,2026-03-03T22:21:00Z,2026-03-03T23:22:00Z,ride_hailing,Al trabajo,male,Quilicura,Ñuñoa,4.876,-180,<200k,STOP_3638,SEC_203,5
m01049,u0128,t01049,0,-70.70814299726577,-33.494589466315325,-70.68829789701857,-33.48019400172949,2026-03-04T17:46:00Z,2026-03-04T18:21:00Z,walk,transfer,other,Providencia,Santiago,1.826,-180,200k-400k,STOP_4782,SEC_527,5
m01050,u0129,t01050,0,-70.73821616401663,-33.575496240602774,-70.73852003880921,-33.5570756943427,2026-03-02T17:55:00Z,2026-03-02T18:16:00Z,bicycle,Al trabajo,other,Vitacura,San Miguel,1.73,-180,200k-400k,STOP_2371,SEC_144,5
m01051,u0321,t01051,0,-70.73877155101684,-33.4073389300994,-70.73724680121096,-33.430094062252564,2026-03-07T23:43:00Z,2026-03-07T23:48:00Z,walk,Comer o Tomar algo,female,Puente Alto,La Florida,0.891,-180,<200k,STOP_3241,SEC_105,8
m01052,u0205,t01052,0,-70.48417385741622,-33.52341796072684,-70.50867545420313,-33.539130839637615,2026-03-07T19:16:00Z,2026-03-07T20:57:00Z,car,home,unknown,Maipú,Estación Central,4.55,-180,400k-800k,STOP_4862,SEC_470,4
m01053,u0119,t01053,0,-70.5777652754361,-33.44130079047144,-70.5998389548854,-33.43559930018818,2026-03-06T11:01:00Z,2026-03-06T12:55:00Z,other,Trámites,unknown,Quilicura,Maipú,2.117,-180,200k-400k,STOP_2285,SEC_332,3
m01054,u0125,t01054,0,-70.70251172057799,-33.51015945111753,-70.7400027098205,-33.50322018459136,2026-03-03T08:23:00Z,2026-03-03T09:53:00Z,motorcycle,other,male,Las Condes,Vitacura,2.749,-180,400k-800k,STOP_4576,SEC_224,8
m01055,u0516,t01055,0,-70.63170968150757,-33.37017582750882,-70.61852281175553,-33.38571811469481,2026-03-03T23:29:00Z,2026-03-04T01:18:00Z,walk,Al trabajo,unknown,Ñuñoa,Independencia,4.665,-180,<200k,STOP_3151,SEC_200,5
m01056,u0065,t01056,0,-70.71749645128556,-33.375604653466866,-70.69881189556743,-33.37244841122186,2026-03-02T23:52:00Z,2026-03-03T01:31:00Z,walk,other,other,Maipú,Las Condes,2.48,-180,800k+,STOP_4978,SEC_520,5
m01057,u0362,t01057,0,-70.72517438806214,-33.543205922812156,-70.71404072513238,-33.56366710136519,2026-03-06T00:00:00Z,2026-03-06T01:20:00Z,scooter,transfer,female,Pudahuel,La Florida,1.357,-180,400k-800k,STOP_0507,SEC_340,6
m01058,u0310,t01058,0,-70.69885383302365,-33.50140153288954,-70.79216149865897,-33.49886586189898,2026-03-07T15:19:00Z,2026-03-07T17:02:00Z,car,De compras,female,Estación Central,Quilicura,3.948,-180,<200k,STOP_1971,SEC_010,6
m01059,u0225,t01059,0,-70.7120721396556,-33.31778048488224,-70.69348932925699,-33.313509426990315,2026-03-01T07:57:00Z,2026-03-01T09:46:00Z,taxi,Recreación,female,Pudahuel,Estación Central,0.754,-180,800k+,STOP_1467,SEC_150,1
m01060,u0265,t01060,0,-70.65656407309085,-33.444184856930356,-70.64035010714626,-33.45125823836695,2026-03-04T14:31:00Z,2026-03-04T16:27:00Z,bicycle,Recreación,male,Puente Alto,Pudahuel,4.728,-180,400k-800k,STOP_0221,SEC_468,8
m01061,u0325,t01061,0,-70.67506502226044,-33.53987110758798,-70.71573536687299,-33.548858448347175,2026-03-07T07:21:00Z,2026-03-07T08:43:00Z,bus,Buscar o Dejar a alguien,male,Providencia,Pudahuel,3.179,-180,<200k,STOP_1838,SEC_369,1
m01062,u0087,t01062,0,-70.80879823136416,-33.54447039206544,-70.75145765466509,-33.56378983609256,2026-03-07T03:38:00Z,2026-03-07T04:47:00Z,scooter,Otra actividad,unknown,Ñuñoa,Estación Central,2.438,-180,200k-400k,STOP_4470,SEC_431,4
m01063,u0419,t01063,0,-70.6169531528555,-33.443340699704315,-70.70319460614873,-33.41121558145491,2026-03-04T18:15:00Z,2026-03-04T18:51:00Z,motorcycle,transfer,female,Las Condes,Santiago,2.886,-180,400k-800k,STOP_4260,SEC_222,1
m01064,u0163,t01064,0,-70.64740328452307,-33.47884140473562,-70.62344283089244,-33.46721735076832,2026-03-07T06:58:00Z,2026-03-07T08:56:00Z,walk,education,other,Santiago,Quilicura,4.362,-180,400k-800k,STOP_4462,SEC_317,7
m01065,u0044,t01065,0,-70.5643046108666,-33.681067003002845,-70.64635179045419,-33.68367549158992,2026-03-02T17:08:00Z,2026-03-02T17:21:00Z,train,Recreación,other,Quilicura,Puente Alto,2.17,-180,no_income,STOP_4641,SEC_073,2
m01066,u0255,t01066,0,-70.68828263540544,-33.48203485794846,-70.66220317073278,-33.49994096303558,2026-03-02T01:08:00Z,2026-03-02T01:28:00Z,ride_hailing,transfer,unknown,Ñuñoa,Santiago,1.432,-180,<200k,STOP_4197,SEC_398,6
m01067,u0347,t01067,0,-70.52589517853701,-33.45608056051515,-70.54600423053168,-33.50004838917285,2026-03-05T04:58:00Z,2026-03-05T06:45:00Z,bicycle,Comer o Tomar algo,other,Quilicura,Vitacura,3.129,-180,200k-400k,STOP_3736,SEC_508,2
m01068,u0067,t01068,0,-70.73614894592319,-33.4615657711234,-70.68867223536485,-33.442567669960766,2026-03-04T07:08:00Z,2026-03-04T08:09:00Z,train,Otra actividad,female,Quilicura,Quilicura,3.612,-180,no_income,STOP_3785,SEC_105,8
m01069,u0577,t01069,0,-70.70640406922296,-33.28276746675,-70.74812482797918,-33.32081194803947,2026-03-06T23:40:00Z,2026-03-07T00:47:00Z,other,Comer o Tomar algo,female,Las Condes,Maipú,2.809,-180,<200k,STOP_3194,SEC_450,4
m01070,u0321,t01070,0,-70.68917451863996,-33.45010084049788,-70.6984659855539,-33.45667431831971,2026-03-04T04:47:00Z,2026-03-04T05:13:00Z,taxi,Por estudio,unknown,Santiago,Ñuñoa,1.25,-180,400k-800k,STOP_3725,SEC_026,4
m01071,u0040,t01071,0,-70.70059888717371,-33.55673166240766,-70.6851962444269,-33.530618718788645,2026-03-05T14:22:00Z,2026-03-05T15:22:00Z,other,Buscar o Dejar a alguien,male,Pudahuel,Ñuñoa,1.394,-180,200k-400k,STOP_1596,SEC_132,6
m01072,u0256,t01072,0,-70.70193146336283,-33.457906779521345,-70.72436596840232,-33.446740411353126,2026-03-03T04:37:00Z,2026-03-03T05:14:00Z,metro,other,unknown,Independencia,Maipú,1.393,-180,400k-800k,STOP_2454,SEC_163,1
m01073,u0155,t01073,0,-70.61747066109069,-33.33941294101455,-70.60340469075246,-33.343559291473724,2026-03-05T05:41:00Z,2026-03-05T07:30:00Z,car,shopping,unknown,La Florida,La Florida,0.641,-180,200k-400k,STOP_0291,SEC_442,5
