movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index,mode,purpose,day_type,time_period,user_gender,trip_weight,origin_municipality,destination_municipality,household_id,source_person_id,stage_count,activity_destination,travel_time_min,fare_amount
m00985,u0391,t00985,0,-70.71335195256829,-33.515326008596446,-70.64870068242574,-33.49981629443161,2026-03-05T07:33:00-03:00,2026-03-05T08:06:00-03:00,88b2c5475dfffff,88b2c5465dfffff,scooter,transfer,weekday,evening,unknown,1.92,Independencia,Recoleta,H00021,P00337,3,trabajo,33.0,0.0
m00986,u0369,t00986,0,-70.5710872682473,-33.5417465665734,-70.56401576273677,-33.55540008659456,2026-03-07T19:18:00-03:00,2026-03-07T21:06:00-03:00,88b2c509e3fffff,88b2c50987fffff,train,education,weekend,morning,unknown,0.518,Independencia,Estación Central,H00390,P00081,2,compra,108.0,1520.0
m00987,u0189,t00987,0,-70.71420039035259,-33.52521769671406,-70.75040739262234,-33.532401828667545,2026-03-06T23:04:00-03:00,2026-03-06T23:39:00-03:00,88b2c54757fffff,88b2c54729fffff,train,errand,holiday,afternoon,male,3.597,Providencia,Providencia,H00209,P00152,2,recreación,35.0,900.0
m00988,u0147,t00988,0,-70.72940433238576,-33.50078505311772,-70.75734962897225,-33.52490955196497,2026-03-01T16:37:00-03:00,2026-03-01T17:28:00-03:00,88b2c555a7fffff,88b2c54767fffff,walk,home,holiday,midday,other,0.998,Pudahuel,Vitacura,H00038,P00583,1,recreación,51.0,760.0
m00989,u0472,t00989,0,-70.84213503419247,-33.54307790398339,-70.91771093770743,-33.57292109755425,2026-03-07T06:41:00-03:00,2026-03-07T06:56:00-03:00,88b2c541d1fffff,88b2c54a95fffff,car,other,weekend,night,other,1.486,Las Condes,Maipú,H00413,P00111,2,recreación,15.0,1200.0
m00990,u0205,t00990,0,-70.48473524454491,-33.437035235274976,-70.52871372001613,-33.46836772992423,2026-03-03T18:02:00-03:00,2026-03-03T18:16:00-03:00,88b2c50a51fffff,88b2c50849fffff,bicycle,transfer,weekday,morning,unknown,1.356,Puente Alto,Pudahuel,H00331,P00358,1,compra,14.0,1520.0
m00991,u0329,t00991,0,-70.57742863585746,-33.391622746097305,-70.53677570775584,-33.41016437830086,2026-03-06T23:33:00-03:00,2026-03-07T00:23:00-03:00,88b2c51933fffff,88b2c51983fffff,scooter,health,holiday,evening,male,1.991,Independencia,Quilicura,H00399,P00178,2,trabajo,50.0,800.0
m00992,u0118,t00992,0,-70.58301040187251,-33.57696786406386,-70.49373895605282,-33.6080094937844,2026-03-04T19:18:00-03:00,2026-03-04T20:26:00-03:00,88b2c57341fffff,88b2c572e9fffff,other,leisure,holiday,evening,male,1.221,Ñuñoa,Ñuñoa,H00225,P00278,4,estudio,68.0,900.0
m00993,u0258,t00993,0,-70.56322746132204,-33.44798970310272,-70.53417160079408,-33.494900856659015,2026-03-04T10:31:00-03:00,2026-03-04T10:38:00-03:00,88b2c50b09fffff,88b2c50801fffff,scooter,transfer,weekend,afternoon,other,2.061,Providencia,Maipú,H00166,P00148,2,recreación,7.0,1200.0
m00994,u0317,t00994,0,-70.60232916384565,-33.46759486362131,-70.60601086539049,-33.46101278352869,2026-03-01T18:10:00-03:00,2026-03-01T19:52:00-03:00,88b2c50b25fffff,88b2c554d3fffff,bus,work,holiday,evening,unknown,1.595,Independencia,Vitacura,H00374,P00341,3,estudio,102.0,0.0
m00995,u0375,t00995,0,-70.68443288551795,-33.42267930515706,-70.7017112605441,-33.41564143773026,2026-03-02T01:58:00-03:00,2026-03-02T02:16:00-03:00,88b2c5540dfffff,88b2c5546dfffff,metro,education,holiday,midday,unknown,0.775,Ñuñoa,Providencia,H00129,P00334,2,salud,18.0,900.0
m00996,u0315,t00996,0,-70.67637641041222,-33.45103510144829,-70.71463624295527,-33.40001131869544,2026-03-05T10:00:00-03:00,2026-03-05T11:59:00-03:00,88b2c55431fffff,88b2c55739fffff,train,home,weekday,afternoon,female,4.418,Quilicura,Providencia,H00487,P00370,4,trabajo,119.0,900.0
m00997,u0216,t00997,0,-70.70275643645921,-33.56628794239453,-70.62036580048562,-33.58633809344517,2026-03-05T05:37:00-03:00,2026-03-05T06:13:00-03:00,88b2c54463fffff,88b2c546b3fffff,motorcycle,errand,weekend,night,unknown,1.875,Vitacura,Maipú,H00409,P00184,1,compra,36.0,760.0
m00998,u0577,t00998,0,-70.3965259245585,-33.550991143908576,-70.40407587263307,-33.54210812621988,2026-03-05T03:13:00-03:00,2026-03-05T04:01:00-03:00,88b2c50c6bfffff,88b2c50f17fffff,bus,errand,weekend,morning,unknown,0.929,Maipú,Recoleta,H00599,P00347,4,recreación,48.0,760.0
m00999,u0307,t00999,0,-70.60440879687005,-33.447646113953205,-70.51978360366755,-33.43826473657496,2026-03-02T08:16:00-03:00,2026-03-02T08:39:00-03:00,88b2c50b65fffff,88b2c50a63fffff,taxi,home,weekend,night,female,2.847,Pudahuel,Quilicura,H00016,P00437,3,estudio,23.0,900.0
m01000,u0484,t01000,0,-70.70638004413514,-33.367697526420365,-70.65063926375075,-33.37531265325413,2026-03-04T19:40:00-03:00,2026-03-04T21:19:00-03:00,88b2c5574bfffff,88b2c55601fffff,bicycle,health,weekend,evening,female,1.055,Ñuñoa,San Miguel,H00351,P00431,4,trabajo,99.0,1200.0
m01001,u0442,t01001,0,-70.61345032258338,-33.62713498968344,-70.68308217983723,-33.60480498202095,2026-03-01T16:14:00-03:00,2026-03-01T17:43:00-03:00,88b2c57145fffff,88b2c545dbfffff,scooter,home,holiday,afternoon,female,3.979,Estación Central,La Florida,H00334,P00340,1,estudio,89.0,800.0
m01002,u0334,t01002,0,-70.76108689178562,-33.42234187361588,-70.787724987616,-33.39908499801036,2026-03-02T06:12:00-03:00,2026-03-02T06:26:00-03:00,88b2c55569fffff,88b2c5508dfffff,metro,transfer,weekday,evening,unknown,0.777,Ñuñoa,Vitacura,H00514,P00179,4,trabajo,14.0,0.0
m01003,u0531,t01003,0,-70.50954932814108,-33.35483023957699,-70.53631113310803,-33.345007906721065,2026-03-04T17:46:00-03:00,2026-03-04T18:03:00-03:00,88b2c5180bfffff,88b2c51861fffff,bus,leisure,weekend,midday,unknown,2.591,Vitacura,Las Condes,H00254,P00319,4,salud,17.0,1200.0
m01004,u0076,t01004,0,-70.72610690958071,-33.4622420700965,-70.72930076414494,-33.46991126124794,2026-03-05T13:38:00-03:00,2026-03-05T14:53:00-03:00,88b2c555edfffff,88b2c555e5fffff,taxi,transfer,weekday,midday,other,4.747,Quilicura,Vitacura,H00561,P00322,2,trabajo,75.0,760.0
m01005,u0552,t01005,0,-70.60989145673776,-33.40598380031789,-70.6123040268623,-33.416709703574526,2026-03-05T20:06:00-03:00,2026-03-05T21:50:00-03:00,88b2c556c7fffff,88b2c55681fffff,metro,work,weekend,afternoon,other,1.215,Maipú,Maipú,H00143,P00570,3,estudio,104.0,0.0
m01006,u0510,t01006,0,-70.55340223702568,-33.50624552647183,-70.43355267320976,-33.54727814343574,2026-03-08T02:58:00-03:00,2026-03-08T03:15:00-03:00,88b2c50821fffff,88b2c50f35fffff,bus,transfer,weekend,midday,male,1.406,Quilicura,Ñuñoa,H00512,P00226,3,compra,17.0,760.0
m01007,u0302,t01007,0,-70.6215231455795,-33.45954929594215,-70.6646122605585,-33.483726829300686,2026-03-07T05:29:00-03:00,2026-03-07T05:59:00-03:00,88b2c554d5fffff,88b2c554a7fffff,motorcycle,errand,weekday,morning,unknown,3.202,Recoleta,Estación Central,H00312,P00193,1,estudio,30.0,1200.0
m01008,u0440,t01008,0,-70.65055300081804,-33.579673081464655,-70.64139420339146,-33.598333307181704,2026-03-03T21:48:00-03:00,2026-03-03T22:55:00-03:00,88b2c544cdfffff,88b2c544d5fffff,motorcycle,transfer,holiday,morning,female,4.909,Independencia,Independencia,H00566,P00449,3,salud,67.0,1200.0
m01009,u0312,t01009,0,-70.65891979151439,-33.63754746467351,-70.63425948181568,-33.671266617546394,2026-03-06T17:30:00-03:00,2026-03-06T17:47:00-03:00,88b2c544b7fffff,88b2c57ac9fffff,other,leisure,weekday,midday,male,2.236,Puente Alto,La Florida,H00130,P00381,3,recreación,17.0,760.0
m01010,u0161,t01010,0,-70.66564410968871,-33.374578735901984,-70.66570698986749,-33.361381016901355,2026-03-01T22:04:00-03:00,2026-03-01T22:44:00-03:00,88b2c55663fffff,88b2c55669fffff,other,health,weekday,night,female,3.419,Ñuñoa,Maipú,H00156,P00256,1,recreación,40.0,900.0
m01011,u0479,t01011,0,-70.71766984889274,-33.52879959421796,-70.71326262578148,-33.492900758148345,2026-03-07T06:00:00-03:00,2026-03-07T06:06:00-03:00,88b2c5470bfffff,88b2c555bdfffff,walk,home,weekend,night,unknown,1.185,Independencia,La Florida,H00338,P00000,2,salud,6.0,1520.0
m01012,u0147,t01012,0,-70.70494834297696,-33.48644222760028,-70.74674069874922,-33.51368410057015,2026-03-03T22:57:00-03:00,2026-03-03T23:59:00-03:00,88b2c55587fffff,88b2c54769fffff,metro,leisure,holiday,night,other,3.386,Santiago,Quilicura,H00331,P00422,3,recreación,62.0,1200.0
m01013,u0188,t01013,0,-70.5120409626349,-33.56091538026162,-70.50778151485079,-33.55241213718928,2026-03-06T13:41:00-03:00,2026-03-06T15:08:00-03:00,88b2c57249fffff,88b2c508a3fffff,bicycle,errand,weekday,night,other,1.637,Maipú,Las Condes,H00089,P00442,4,salud,87.0,1200.0
m01014,u0311,t01014,0,-70.67085366326852,-33.562797576246716,-70.65039770342155,-33.593820910432605,2026-03-08T01:03:00-03:00,2026-03-08T01:55:00-03:00,88b2c54457fffff,88b2c544c7fffff,train,transfer,weekend,night,unknown,3.26,Providencia,Las Condes,H00390,P00558,1,trabajo,52.0,0.0
m01015,u0502,t01015,0,-70.73857962693828,-33.463907016007575,-70.72547560356743,-33.47305468113575,2026-03-06T04:08:00-03:00,2026-03-06T04:42:00-03:00,88b2c55533fffff,88b2c555e1fffff,ride_hailing,leisure,weekend,night,female,0.899,Santiago,Maipú,H00243,P00301,4,recreación,34.0,760.0
m01016,u0230,t01016,0,-70.71162975968615,-33.50836617553085,-70.68882172352966,-33.529076062906185,2026-03-07T16:36:00-03:00,2026-03-07T17:29:00-03:00,88b2c555b7fffff,88b2c54621fffff,bus,home,holiday,night,unknown,2.862,Santiago,La Florida,H00090,P00309,4,compra,53.0,0.0
m01017,u0296,t01017,0,-70.54996293193028,-33.41976232016043,-70.49345861590483,-33.40170545070224,2026-03-01T07:42:00-03:00,2026-03-01T08:45:00-03:00,88b2c519bdfffff,88b2c518a9fffff,bus,other,weekday,evening,female,1.568,Providencia,Quilicura,H00306,P00125,4,trabajo,63.0,1520.0
m01018,u0024,t01018,0,-70.59243933668355,-33.41379692648164,-70.55496067500698,-33.4341605716969,2026-03-02T10:39:00-03:00,2026-03-02T11:03:00-03:00,88b2c556d7fffff,88b2c50b4bfffff,ride_hailing,home,weekday,night,unknown,3.568,Estación Central,Las Condes,H00418,P00275,1,salud,24.0,800.0
m01019,u0069,t01019,0,-70.60396708217677,-33.42433202829403,-70.60111529763687,-33.39398221588283,2026-03-05T15:11:00-03:00,2026-03-05T15:28:00-03:00,88b2c55683fffff,88b2c556cbfffff,scooter,education,weekend,midday,other,3.865,Pudahuel,Quilicura,H00019,P00000,3,estudio,17.0,800.0
m01020,u0033,t01020,0,-70.68575211989098,-33.43091193672573,-70.73262245396631,-33.43828355993559,2026-03-05T00:49:00-03:00,2026-03-05T01:14:00-03:00,88b2c55405fffff,88b2c5550bfffff,metro,work,weekday,night,unknown,4.317,Estación Central,Vitacura,H00552,P00300,2,compra,25.0,900.0
m01021,u0043,t01021,0,-70.6026637529827,-33.32377854360545,-70.62666396397115,-33.34326665489329,2026-03-02T02:14:00-03:00,2026-03-02T04:12:00-03:00,88b2c5ccd7fffff,88b2c5ccbdfffff,ride_hailing,other,holiday,evening,female,4.966,Providencia,La Florida,H00366,P00424,4,salud,118.0,900.0
m01022,u0521,t01022,0,-70.72435611249506,-33.53540750152359,-70.73314135857176,-33.57300665939395,2026-03-06T06:41:00-03:00,2026-03-06T08:09:00-03:00,88b2c54703fffff,88b2c54551fffff,taxi,work,weekday,morning,unknown,2.567,Estación Central,Estación Central,H00156,P00471,3,trabajo,88.0,0.0
m01023,u0505,t01023,0,-70.68596140313457,-33.45439478929624,-70.67586756988091,-33.44679865398738,2026-03-01T15:51:00-03:00,2026-03-01T16:10:00-03:00,88b2c55437fffff,88b2c55431fffff,motorcycle,transfer,weekend,afternoon,unknown,3.518,Recoleta,Vitacura,H00450,P00397,3,compra,19.0,1520.0
m01024,u0493,t01024,0,-70.56301955126082,-33.359384814358435,-70.5821528617208,-33.33252826229165,2026-03-08T04:26:00-03:00,2026-03-08T05:05:00-03:00,88b2c51951fffff,88b2c51b27fffff,walk,work,weekday,afternoon,female,0.583,Quilicura,Quilicura,H00506,P00483,1,trabajo,39.0,800.0
m01025,u0033,t01025,0,-70.57257223210809,-33.34883681525296,-70.61000156007546,-33.34063717755685,2026-03-02T08:16:00-03:00,2026-03-02T09:08:00-03:00,88b2c5194bfffff,88b2c5cc95fffff,ride_hailing,health,holiday,afternoon,other,4.573,Vitacura,Puente Alto,H00573,P00399,4,trabajo,52.0,1520.0
m01026,u0046,t01026,0,-70.75819098459507,-33.56374109194757,-70.80571893215989,-33.49657614195514,2026-03-04T08:50:00-03:00,2026-03-04T09:15:00-03:00,88b2c54547fffff,88b2c54053fffff,motorcycle,home,weekend,afternoon,unknown,3.271,Ñuñoa,Maipú,H00474,P00467,2,estudio,25.0,1200.0
m01027,u0168,t01027,0,-70.74555264529086,-33.47498843533247,-70.81159975565308,-33.43209481175836,2026-03-07T00:18:00-03:00,2026-03-07T02:00:00-03:00,88b2c542d9fffff,88b2c54241fffff,bus,shopping,weekday,midday,male,2.396,Pudahuel,Vitacura,H00121,P00262,1,salud,102.0,1200.0
m01028,u0339,t01028,0,-70.64912978471865,-33.34135031233062,-70.65852781286964,-33.35057614527213,2026-03-04T20:21:00-03:00,2026-03-04T22:14:00-03:00,88b2c5cca1fffff,88b2c5cd9bfffff,car,health,weekday,afternoon,male,2.454,Independencia,La Florida,H00098,P00361,4,compra,113.0,1200.0
m01029,u0200,t01029,0,-70.48738676253305,-33.40935367158408,-70.54617338021586,-33.41889449459829,2026-03-06T10:58:00-03:00,2026-03-06T11:31:00-03:00,88b2c518bdfffff,88b2c519b9fffff,other,leisure,weekday,evening,male,3.911,Puente Alto,Santiago,H00125,P00383,4,trabajo,33.0,1520.0
m01030,u0292,t01030,0,-70.85155651644689,-33.43437895748162,-70.89157754381318,-33.42028805589706,2026-03-06T04:12:00-03:00,2026-03-06T04:18:00-03:00,88b2c551b1fffff,88b2c55ad7fffff,bus,transfer,weekday,morning,other,4.251,La Florida,Pudahuel,H00525,P00343,2,salud,6.0,760.0
m01031,u0103,t01031,0,-70.63216670604295,-33.46741477547477,-70.64792278095672,-33.49255535088754,2026-03-07T21:23:00-03:00,2026-03-07T21:58:00-03:00,88b2c55481fffff,88b2c554b5fffff,taxi,transfer,holiday,evening,unknown,4.136,Las Condes,Maipú,H00182,P00342,3,compra,35.0,760.0
m01032,u0438,t01032,0,-70.79760433315731,-33.480704074056625,-70.85104102553296,-33.44571542486065,2026-03-04T11:56:00-03:00,2026-03-04T13:07:00-03:00,88b2c542e5fffff,88b2c54359fffff,bus,errand,weekend,evening,other,2.798,Las Condes,Estación Central,H00198,P00469,3,trabajo,71.0,1200.0
m01033,u0188,t01033,0,-70.72343309935255,-33.426942474952774,-70.7082430118126,-33.41609445929747,2026-03-08T02:28:00-03:00,2026-03-08T04:05:00-03:00,88b2c5555dfffff,88b2c55733fffff,bus,education,holiday,afternoon,other,2.17,Vitacura,Quilicura,H00534,P00143,2,compra,97.0,760.0
m01034,u0039,t01034,0,-70.69644284180642,-33.47018992999876,-70.66683391926219,-33.462496162673006,2026-03-04T20:48:00-03:00,2026-03-04T21:32:00-03:00,88b2c55589fffff,88b2c554e5fffff,ride_hailing,education,weekday,evening,unknown,4.755,Pudahuel,Providencia,H00122,P00190,3,estudio,44.0,1200.0
m01035,u0445,t01035,0,-70.70205083434368,-33.45340628968356,-70.7240279151347,-33.432797679650434,2026-03-07T12:04:00-03:00,2026-03-07T12:40:00-03:00,88b2c555cdfffff,88b2c55551fffff,ride_hailing,other,holiday,night,unknown,3.354,San Miguel,Vitacura,H00244,P00311,4,salud,36.0,0.0
m01036,u0541,t01036,0,-70.71337959396591,-33.4437121035108,-70.7308606862703,-33.392027207009725,2026-03-06T09:05:00-03:00,2026-03-06T09:38:00-03:00,88b2c55519fffff,88b2c55729fffff,other,health,weekend,midday,male,2.946,Independencia,Estación Central,H00177,P00387,4,recreación,33.0,1520.0
m01037,u0008,t01037,0,-70.65927929396236,-33.504245722279485,-70.6377821031568,-33.49911706171386,2026-03-02T04:19:00-03:00,2026-03-02T04:24:00-03:00,88b2c54643fffff,88b2c54659fffff,motorcycle,other,weekend,afternoon,unknown,3.192,Puente Alto,Pudahuel,H00181,P00308,3,estudio,5.0,800.0
m01038,u0262,t01038,0,-70.71352555666306,-33.40742965008949,-70.74208536055245,-33.41082086121563,2026-03-05T18:07:00-03:00,2026-03-05T18:13:00-03:00,88b2c5573bfffff,88b2c55727fffff,car,shopping,holiday,evening,male,3.334,Ñuñoa,Ñuñoa,H00357,P00119,2,salud,6.0,0.0
m01039,u0496,t01039,0,-70.80624573848542,-33.21686042812677,-70.83755509494931,-33.1715988394271,2026-03-07T09:34:00-03:00,2026-03-07T10:28:00-03:00,88b2c5c809fffff,88b2c5cb55fffff,scooter,errand,holiday,night,other,3.709,Estación Central,Independencia,H00444,P00494,4,trabajo,54.0,900.0
m01040,u0423,t01040,0,-70.58201303874772,-33.59215893114609,-70.53415309962027,-33.563132418666356,2026-03-02T03:34:00-03:00,2026-03-02T04:50:00-03:00,88b2c57309fffff,88b2c50993fffff,ride_hailing,transfer,holiday,evening,male,2.989,Estación Central,Vitacura,H00159,P00327,4,compra,76.0,760.0
m01041,u0513,t01041,0,-70.58471278328511,-33.42407899806481,-70.5493452737366,-33.43370839327632,2026-03-07T02:53:00-03:00,2026-03-07T02:59:00-03:00,88b2c55699fffff,88b2c519b7fffff,other,leisure,holiday,night,unknown,4.439,Ñuñoa,Quilicura,H00022,P00260,1,recreación,6.0,760.0
m01042,u0249,t01042,0,-70.57568256899773,-33.510815207089514,-70.55162056890399,-33.51065961362974,2026-03-01T23:42:00-03:00,2026-03-02T00:10:00-03:00,88b2c50919fffff,88b2c50823fffff,ride_hailing,work,weekend,morning,other,4.369,Quilicura,La Florida,H00383,P00526,2,trabajo,28.0,800.0
m01043,u0223,t01043,0,-70.8140734496264,-33.403807793798464,-70.77704766477065,-33.3979463663203,2026-03-07T08:20:00-03:00,2026-03-07T10:09:00-03:00,88b2c550adfffff,88b2c5508bfffff,scooter,errand,holiday,afternoon,other,2.49,La Florida,Independencia,H00329,P00261,3,recreación,109.0,900.0
m01044,u0425,t01044,0,-70.63010818474159,-33.44627540213377,-70.70919933375629,-33.43542101379562,2026-03-06T18:32:00-03:00,2026-03-06T20:30:00-03:00,88b2c554cbfffff,88b2c5542dfffff,other,work,holiday,morning,male,1.258,Independencia,Puente Alto,H00395,P00096,3,trabajo,118.0,0.0
m01045,u0092,t01045,0,-70.5924021144193,-33.38905161807661,-70.53824869254758,-33.42974961360478,2026-03-02T07:28:00-03:00,2026-03-02T08:46:00-03:00,88b2c51935fffff,88b2c519b3fffff,metro,leisure,holiday,evening,other,3.095,Providencia,Ñuñoa,H00270,P00590,3,compra,78.0,0.0
m01046,u0143,t01046,0,-70.76312020684395,-33.3559594738793,-70.7474377221806,-33.40223401211335,2026-03-06T08:02:00-03:00,2026-03-06T09:06:00-03:00,88b2c55287fffff,88b2c55725fffff,car,home,weekend,evening,unknown,3.293,La Florida,Independencia,H00466,P00229,3,trabajo,64.0,800.0
m01047,u0360,t01047,0,-70.65908267518178,-33.43460631057855,-70.61865141982155,-33.461228011238624,2026-03-02T01:37:00-03:00,2026-03-02T02:49:00-03:00,88b2c5541dfffff,88b2c554d5fffff,bicycle,transfer,weekday,night,male,2.855,Providencia,La Florida,H00374,P00536,1,trabajo,72.0,800.0
m01048,u0401,t01048,0,-70.67162666453103,-33.35943581692687,-70.65614019336638,-33.388377970217206,2026-03-05T05:25:00-03:00,2026-03-05T06:12:00-03:00,88b2c5cd97fffff,88b2c55607fffff,car,other,weekend,morning,unknown,4.508,Quilicura,Ñuñoa,H00454,P00310,1,estudio,47.0,900.0
m01049,u0071,t01049,0,-70.47578493414316,-33.637543831503095,-70.47382794115596,-33.65685855192227,2026-03-07T17:11:00-03:00,2026-03-07T17:39:00-03:00,88b2c572b9fffff,88b2c570d9fffff,metro,home,weekday,night,male,0.919,Puente Alto,Independencia,H00438,P00145,4,compra,28.0,1200.0
m01050,u0304,t01050,0,-70.46755039629873,-33.32276381616672,-70.47856276479321,-33.30372249690402,2026-03-02T16:36:00-03:00,2026-03-02T17:24:00-03:00,88b2c51a13fffff,88b2c51a0bfffff,ride_hailing,health,weekday,afternoon,female,1.793,Ñuñoa,Maipú,H00298,P00225,3,salud,48.0,900.0
m01051,u0218,t01051,0,-70.82643563933301,-33.419995027848614,-70.81174986425756,-33.42506290253836,2026-03-02T11:12:00-03:00,2026-03-02T12:37:00-03:00,88b2c55191fffff,88b2c5424dfffff,scooter,home,weekend,evening,other,4.396,Independencia,Recoleta,H00194,P00546,3,estudio,85.0,0.0
m01052,u0301,t01052,0,-70.4106072994272,-33.36377253154039,-70.42307721578338,-33.357880693390086,2026-03-04T05:02:00-03:00,2026-03-04T06:23:00-03:00,88b2c50341fffff,88b2c51a93fffff,bicycle,shopping,weekend,afternoon,other,4.727,Estación Central,Puente Alto,H00349,P00566,2,compra,81.0,1520.0
m01053,u0575,t01053,0,-70.75152257211533,-33.54759005958732,-70.71680752811272,-33.58431916188859,2026-03-03T19:55:00-03:00,2026-03-03T21:17:00-03:00,88b2c54727fffff,88b2c54427fffff,other,shopping,weekend,night,male,2.417,Maipú,Vitacura,H00381,P00082,2,trabajo,82.0,1200.0
m01054,u0045,t01054,0,-70.56193267056726,-33.51646159052843,-70.62539093634935,-33.530310856616055,2026-03-01T14:08:00-03:00,2026-03-01T15:23:00-03:00,88b2c5091bfffff,88b2c546cdfffff,car,errand,holiday,night,other,1.367,Pudahuel,Quilicura,H00342,P00592,2,salud,75.0,0.0
m01055,u0597,t01055,0,-70.56295020191362,-33.43832493646842,-70.5846132363854,-33.42070720661607,2026-03-04T10:36:00-03:00,2026-03-04T10:47:00-03:00,88b2c50b4bfffff,88b2c55699fffff,bus,other,holiday,night,other,2.391,Independencia,La Florida,H00314,P00512,3,trabajo,11.0,1200.0
m01056,u0269,t01056,0,-70.75956902268418,-33.451363031147,-70.6777760927451,-33.43351445740169,2026-03-03T01:36:00-03:00,2026-03-03T02:53:00-03:00,88b2c5552bfffff,88b2c55407fffff,motorcycle,errand,weekend,midday,unknown,2.553,La Florida,Independencia,H00205,P00388,3,recreación,77.0,1520.0
m01057,u0463,t01057,0,-70.61067322061609,-33.427354512959205,-70.63571643915898,-33.44909172780484,2026-03-02T02:54:00-03:00,2026-03-02T04:40:00-03:00,88b2c55687fffff,88b2c554c1fffff,walk,shopping,weekend,afternoon,unknown,2.838,Quilicura,Las Condes,H00080,P00109,1,trabajo,106.0,900.0
m01058,u0254,t01058,0,-70.6707533744266,-33.3632387871256,-70.68030072334913,-33.35838891553421,2026-03-03T04:22:00-03:00,2026-03-03T05:41:00-03:00,88b2c55669fffff,88b2c5cdbbfffff,car,home,holiday,night,unknown,1.735,Providencia,Estación Central,H00256,P00351,2,salud,79.0,1200.0
m01059,u0186,t01059,0,-70.60456699953676,-33.59121762522423,-70.63987023687076,-33.52525218961976,2026-03-01T09:27:00-03:00,2026-03-01T10:38:00-03:00,88b2c57367fffff,88b2c54611fffff,bus,transfer,weekday,evening,male,1.907,Vitacura,Ñuñoa,H00529,P00255,4,estudio,71.0,1520.0
m01060,u0462,t01060,0,-70.63693276976193,-33.37209447426262,-70.6234989428465,-33.37262241214029,2026-03-07T15:43:00-03:00,2026-03-07T16:13:00-03:00,88b2c55655fffff,88b2c55653fffff,motorcycle,education,holiday,morning,female,3.45,Puente Alto,Vitacura,H00430,P00074,3,recreación,30.0,1520.0
m01061,u0412,t01061,0,-70.54036605146297,-33.44933744720337,-70.56981664706865,-33.470133055587645,2026-03-08T05:00:00-03:00,2026-03-08T06:36:00-03:00,88b2c50b53fffff,88b2c50b39fffff,ride_hailing,errand,holiday,midday,female,3.298,Santiago,Quilicura,H00452,P00590,4,estudio,96.0,1520.0
m01062,u0086,t01062,0,-70.65246004568539,-33.46630254888996,-70.65988448307768,-33.47151542057083,2026-03-03T19:45:00-03:00,2026-03-03T20:41:00-03:00,88b2c554e3fffff,88b2c554a9fffff,car,home,holiday,afternoon,other,3.479,Estación Central,Las Condes,H00442,P00362,3,recreación,56.0,760.0
m01063,u0423,t01063,0,-70.67678740694262,-33.56768921875079,-70.64283274550122,-33.564923905524985,2026-03-07T09:16:00-03:00,2026-03-07T09:51:00-03:00,88b2c5440bfffff,88b2c546a1fffff,motorcycle,education,weekday,midday,other,2.198,Pudahuel,Santiago,H00552,P00058,2,recreación,35.0,0.0
m01064,u0451,t01064,0,-70.55039357669428,-33.409756106529855,-70.57834411344687,-33.41429115795057,2026-03-04T11:30:00-03:00,2026-03-04T12:31:00-03:00,88b2c51985fffff,88b2c556d3fffff,scooter,errand,weekend,midday,other,2.014,Quilicura,Pudahuel,H00135,P00205,4,compra,61.0,900.0
m01065,u0232,t01065,0,-70.60196040351414,-33.643128628082486,-70.57041595874354,-33.64406926910278,2026-03-07T15:16:00-03:00,2026-03-07T15:35:00-03:00,88b2c5710bfffff,88b2c57021fffff,scooter,other,holiday,morning,female,2.082,Las Condes,Vitacura,H00432,P00503,3,compra,19.0,1200.0
m01066,u0555,t01066,0,-70.58681866056791,-33.398128479100905,-70.5539294879455,-33.44143188300901,2026-03-02T11:05:00-03:00,2026-03-02T12:56:00-03:00,88b2c51937fffff,88b2c50b5dfffff,scooter,education,weekday,midday,other,4.78,Pudahuel,Pudahuel,H00041,P00265,1,estudio,111.0,900.0
m01067,u0384,t01067,0,-70.72645866722586,-33.569368466837844,-70.68426042343708,-33.598247381090424,2026-03-03T05:48:00-03:00,2026-03-03T07:13:00-03:00,88b2c5455bfffff,88b2c544e5fffff,bus,health,weekday,morning,unknown,2.279,Independencia,Santiago,H00146,P00296,2,compra,85.0,760.0
m01068,u0200,t01068,0,-70.76452627813984,-33.445723366990606,-70.75890463834313,-33.45020342410275,2026-03-06T10:17:00-03:00,2026-03-06T10:59:00-03:00,88b2c55529fffff,88b2c5552bfffff,motorcycle,transfer,weekend,morning,other,3.228,Vitacura,Independencia,H00017,P00085,3,compra,42.0,1520.0
m01069,u0006,t01069,0,-70.71677221432526,-33.45953350698623,-70.5871218512462,-33.464491546086904,2026-03-02T18:58:00-03:00,2026-03-02T20:34:00-03:00,88b2c555e9fffff,88b2c50b2bfffff,metro,shopping,weekend,afternoon,other,2.853,Puente Alto,Puente Alto,H00258,P00066,2,trabajo,96.0,800.0
m01070,u0404,t01070,0,-70.72208213856806,-33.35643694821649,-70.67990079070637,-33.37342262646229,2026-03-07T00:21:00-03:00,2026-03-07T00:32:00-03:00,88b2c5529bfffff,88b2c55665fffff,motorcycle,education,holiday,evening,female,4.443,Vitacura,Vitacura,H00084,P00586,2,estudio,11.0,1200.0
