movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index
m00913,u0588,t00913,0,-70.78794967959139,-33.49930344705537,-70.77576289962651,-33.53576853282074,2026-03-01T08:25:00Z,2026-03-01T09:22:00Z,88b2c542a1fffff,88b2c540d7fffff
m00914,u0355,t00914,0,-70.76320322451616,-33.45181482202605,-70.7440111317141,-33.494220341735634,2026-03-01T19:23:00Z,2026-03-01T20:22:00Z,88b2c55521fffff,88b2c54299fffff
m00915,u0275,t00915,0,-70.6663319859711,-33.499803212213244,-70.71994032137233,-33.569995655684465,2026-03-02T08:08:00Z,2026-03-02T08:53:00Z,88b2c54645fffff,88b2c5455bfffff
m00916,u0325,t00916,0,-70.69657167856462,-33.535736106148946,-70.6966184781249,-33.56742650005405,2026-03-08T03:14:00Z,2026-03-08T03:31:00Z,88b2c5471bfffff,88b2c54405fffff
m00917,u0470,t00917,0,-70.5200863618304,-33.478289179329096,-70.49971644245387,-33.45946436242894,2026-03-04T17:35:00Z,2026-03-04T17:53:00Z,88b2c5084bfffff,88b2c50a39fffff
m00918,u0152,t00918,0,-70.56456516709083,-33.53831909082974,-70.57467547471221,-33.58627404679014,2026-03-02T08:35:00Z,2026-03-02T09:40:00Z,88b2c5098dfffff,88b2c57355fffff
m00919,u0381,t00919,0,-70.61047270539314,-33.424176202872545,-70.56744448040008,-33.465219888260144,2026-03-03T10:08:00Z,2026-03-03T12:01:00Z,88b2c55687fffff,88b2c50b03fffff
m00920,u0523,t00920,0,-70.6454369685656,-33.54200683953219,-70.55296372353989,-33.488279882395204,2026-03-08T00:51:00Z,2026-03-08T02:04:00Z,88b2c546edfffff,88b2c50861fffff
m00921,u0343,t00921,0,-70.6206770223015,-33.39304183816072,-70.65855953538527,-33.41213671965617,2026-03-06T02:39:00Z,2026-03-06T03:34:00Z,88b2c55613fffff,88b2c5545dfffff
m00922,u0267,t00922,0,-70.74619823553134,-33.54451832543431,-70.7870817253704,-33.534886945159364,2026-03-02T19:34:00Z,2026-03-02T21:26:00Z,88b2c54723fffff,88b2c54089fffff
m00923,u0087,t00923,0,-70.57427896464434,-33.49530359324648,-70.60938920726548,-33.47603407885147,2026-03-02T22:25:00Z,2026-03-02T23:49:00Z,88b2c50951fffff,88b2c5549bfffff
m00924,u0148,t00924,0,-70.77120442543591,-33.49996827265722,-70.70695645903525,-33.48009248876378,2026-03-01T18:35:00Z,2026-03-01T20:02:00Z,88b2c54287fffff,88b2c55581fffff
m00925,u0567,t00925,0,-70.57646230060978,-33.343988261690015,-70.53476808792858,-33.38965768860826,2026-03-06T15:49:00Z,2026-03-06T17:00:00Z,88b2c51949fffff,88b2c519c3fffff
m00926,u0324,t00926,0,-70.54138574978812,-33.423576804350674,-70.54680686249986,-33.43050859474766,2026-03-02T05:05:00Z,2026-03-02T06:37:00Z,88b2c519b9fffff,88b2c519b1fffff
m00927,u0180,t00927,0,-70.63891353979119,-33.46693870420356,-70.63745115321515,-33.51548552228911,2026-03-03T06:07:00Z,2026-03-03T07:09:00Z,88b2c55481fffff,88b2c54653fffff
m00928,u0251,t00928,0,-70.6776213058962,-33.410102444714425,-70.71028305094407,-33.33671290894711,2026-03-03T16:31:00Z,2026-03-03T17:47:00Z,88b2c55441fffff,88b2c5cde7fffff
m00929,u0346,t00929,0,-70.61996900916903,-33.61857538778638,-70.5843679228593,-33.66642164570685,2026-03-05T14:18:00Z,2026-03-05T15:33:00Z,88b2c5449bfffff,88b2c571e9fffff
m00930,u0322,t00930,0,-70.94615183701006,-33.45345068717128,-70.9613479099744,-33.48488589373737,2026-03-05T11:51:00Z,2026-03-05T13:22:00Z,88b2c558c5fffff,88b2c558a1fffff
m00931,u0419,t00931,0,-70.62977417815145,-33.29019886577562,-70.64017723972965,-33.32141689142087,2026-03-06T20:16:00Z,2026-03-06T22:04:00Z,88b2c5cea5fffff,88b2c5cce3fffff
m00932,u0154,t00932,0,-70.67133539978397,-33.43941227948779,-70.6469838089228,-33.48431209378948,2026-03-03T07:56:00Z,2026-03-03T08:34:00Z,88b2c55439fffff,88b2c554bdfffff
m00933,u0389,t00933,0,-70.6650628113057,-33.44456694646646,-70.67258260882903,-33.403989129173766,2026-03-03T22:46:00Z,2026-03-04T00:11:00Z,88b2c55415fffff,88b2c55449fffff
m00934,u0265,t00934,0,-70.58934674871021,-33.40614972962863,-70.59874538845013,-33.333476292596124,2026-03-03T23:17:00Z,2026-03-03T23:25:00Z,88b2c556d1fffff,88b2c5cc99fffff
m00935,u0564,t00935,0,-70.66747689215647,-33.378351580534854,-70.66705388393531,-33.392624054114236,2026-03-01T13:51:00Z,2026-03-01T14:57:00Z,88b2c55663fffff,88b2c55623fffff
m00936,u0094,t00936,0,-70.7740206856651,-33.60979733543119,-70.74220646911338,-33.649410029836524,2026-03-06T09:54:00Z,2026-03-06T11:42:00Z,88b2c54ecbfffff,88b2c57b41fffff
m00937,u0089,t00937,0,-70.67414026708254,-33.584586118543285,-70.60828054406318,-33.65169388350507,2026-03-04T23:57:00Z,2026-03-05T01:16:00Z,88b2c54417fffff,88b2c57103fffff
m00938,u0276,t00938,0,-70.65324445159192,-33.43317669671311,-70.62982500230207,-33.440499958268774,2026-03-04T13:54:00Z,2026-03-04T14:29:00Z,88b2c55419fffff,88b2c554c9fffff
m00939,u0305,t00939,0,-70.6485066088419,-33.507190124951805,-70.61637403989693,-33.516681087646646,2026-03-08T05:13:00Z,2026-03-08T06:27:00Z,88b2c54655fffff,88b2c50921fffff
m00940,u0414,t00940,0,-70.64380806327149,-33.34503797902241,-70.65180222575553,-33.36457686281321,2026-03-02T12:02:00Z,2026-03-02T12:48:00Z,88b2c5cca3fffff,88b2c55647fffff
m00941,u0242,t00941,0,-70.55606309550814,-33.475213951190824,-70.58437501003489,-33.46857269357154,2026-03-08T00:47:00Z,2026-03-08T01:41:00Z,88b2c50b17fffff,88b2c50b2bfffff
m00942,u0548,t00942,0,-70.7686034553034,-33.60476245885705,-70.742444006014,-33.59290726457259,2026-03-06T00:18:00Z,2026-03-06T00:49:00Z,88b2c54535fffff,88b2c54515fffff
m00943,u0284,t00943,0,-70.64242995438352,-33.55144111334752,-70.63558032139949,-33.541748615609386,2026-03-02T19:07:00Z,2026-03-02T20:23:00Z,88b2c546e1fffff,88b2c546e9fffff
m00944,u0077,t00944,0,-70.53100703013817,-33.66997408157045,-70.58791217608815,-33.67945782772951,2026-03-05T23:59:00Z,2026-03-06T00:26:00Z,88b2c570e7fffff,88b2c571e3fffff
m00945,u0071,t00945,0,-70.83346114969372,-33.468730042982635,-70.84658393463074,-33.50177869786986,2026-03-06T12:57:00Z,2026-03-06T13:53:00Z,88b2c54227fffff,88b2c54005fffff
m00946,u0584,t00946,0,-70.64203533192199,-33.465070730181154,-70.64535121286126,-33.44509573724695,2026-03-03T18:53:00Z,2026-03-03T20:46:00Z,88b2c5548dfffff,88b2c55413fffff
m00947,u0080,t00947,0,-70.71853785019731,-33.483957016782554,-70.73895616487845,-33.48358160399991,2026-03-03T15:57:00Z,2026-03-03T17:29:00Z,88b2c555a9fffff,88b2c542d3fffff
m00948,u0568,t00948,0,-70.6970710384473,-33.36368967687763,-70.63780161466562,-33.337038951132584,2026-03-07T02:18:00Z,2026-03-07T03:10:00Z,88b2c5cdb7fffff,88b2c5ccabfffff
m00949,u0166,t00949,0,-70.75048075032144,-33.354118413078666,-70.73128718884536,-33.3304161465945,2026-03-02T08:55:00Z,2026-03-02T10:51:00Z,88b2c55283fffff,88b2c552d9fffff
m00950,u0056,t00950,0,-70.67695507157003,-33.46363107386849,-70.62202807485448,-33.506283935939905,2026-03-01T08:14:00Z,2026-03-01T08:20:00Z,88b2c555d9fffff,88b2c50967fffff
m00951,u0182,t00951,0,-70.47587443855731,-33.62077549339815,-70.46533742809123,-33.66380215962188,2026-03-05T21:52:00Z,2026-03-05T23:47:00Z,88b2c57281fffff,88b2c57767fffff
m00952,u0368,t00952,0,-70.78644303611772,-33.40061747356062,-70.78318752266071,-33.42328369512284,2026-03-07T14:17:00Z,2026-03-07T15:02:00Z,88b2c55081fffff,88b2c550b1fffff
m00953,u0256,t00953,0,-70.77696100024788,-33.40557118171932,-70.81442491295229,-33.437259143968035,2026-03-04T18:08:00Z,2026-03-04T19:47:00Z,88b2c55083fffff,88b2c54247fffff
m00954,u0471,t00954,0,-70.79019345701634,-33.42524867438745,-70.78971627568848,-33.402591121108166,2026-03-02T04:40:00Z,2026-03-02T06:33:00Z,88b2c550b7fffff,88b2c55085fffff
m00955,u0366,t00955,0,-70.48725817133719,-33.371481620055356,-70.48673601431017,-33.36094232977572,2026-03-05T00:35:00Z,2026-03-05T01:49:00Z,88b2c51813fffff,88b2c51aa5fffff
m00956,u0240,t00956,0,-70.70623397055212,-33.54318624771689,-70.7609185259135,-33.51021072790333,2026-03-03T00:18:00Z,2026-03-03T01:33:00Z,88b2c54713fffff,88b2c542bbfffff
m00957,u0380,t00957,0,-70.66256390603476,-33.28929956910519,-70.68414500482558,-33.277404964582864,2026-03-07T01:00:00Z,2026-03-07T02:31:00Z,88b2c5cc01fffff,88b2c5cc61fffff
m00958,u0582,t00958,0,-70.70027829411062,-33.526754220251355,-70.71320959805128,-33.52049473279516,2026-03-05T12:50:00Z,2026-03-05T13:22:00Z,88b2c54753fffff,88b2c54755fffff
m00959,u0247,t00959,0,-70.7544422878403,-33.390062165823934,-70.73790310607808,-33.35407027241361,2026-03-03T14:32:00Z,2026-03-03T14:57:00Z,88b2c550dbfffff,88b2c5529dfffff
m00960,u0092,t00960,0,-70.68351506466144,-33.58498781555307,-70.66506106018201,-33.57089599536102,2026-03-05T14:55:00Z,2026-03-05T15:39:00Z,88b2c5443bfffff,88b2c54419fffff
m00961,u0245,t00961,0,-70.41417563942635,-33.524421174981605,-70.43742837870495,-33.52237814607847,2026-03-05T22:04:00Z,2026-03-05T23:04:00Z,88b2c50f0bfffff,88b2c50f63fffff
m00962,u0504,t00962,0,-70.52079290790257,-33.32869050826198,-70.5020381238009,-33.28427691724406,2026-03-06T00:01:00Z,2026-03-06T01:31:00Z,88b2c5184dfffff,88b2c5c593fffff
m00963,u0130,t00963,0,-70.74529378177922,-33.47087198584007,-70.75257693895317,-33.46741655934549,2026-03-03T19:31:00Z,2026-03-03T20:05:00Z,88b2c542d9fffff,88b2c55537fffff
m00964,u0569,t00964,0,-70.59524258969383,-33.38280619158938,-70.71002739068803,-33.39193640973692,2026-03-05T05:51:00Z,2026-03-05T07:00:00Z,88b2c5193dfffff,88b2c55703fffff
m00965,u0352,t00965,0,-70.74315227726663,-33.43104356890246,-70.7625403585447,-33.45617826666579,2026-03-01T13:10:00Z,2026-03-01T13:15:00Z,88b2c55547fffff,88b2c55523fffff
m00966,u0360,t00966,0,-70.83763676388462,-33.45839665248002,-70.79447721827893,-33.43730588870866,2026-03-04T01:47:00Z,2026-03-04T01:55:00Z,88b2c5422dfffff,88b2c5425dfffff
m00967,u0190,t00967,0,-70.55804890823353,-33.34089197400539,-70.62532113849863,-33.303780457750115,2026-03-03T21:30:00Z,2026-03-03T23:26:00Z,88b2c51b31fffff,88b2c5cccdfffff
m00968,u0552,t00968,0,-70.54399071533564,-33.46893270597216,-70.53948306731901,-33.47045032801516,2026-03-04T23:49:00Z,2026-03-05T01:31:00Z,88b2c50b13fffff,88b2c50b13fffff
m00969,u0021,t00969,0,-70.5553947748952,-33.59245904860508,-70.4919843263278,-33.553221579891684,2026-03-07T21:36:00Z,2026-03-07T23:20:00Z,88b2c57353fffff,88b2c508b1fffff
m00970,u0179,t00970,0,-70.70698652492196,-33.51425920735614,-70.73741104304237,-33.57335965831529,2026-03-07T22:11:00Z,2026-03-07T22:53:00Z,88b2c54759fffff,88b2c54557fffff
m00971,u0251,t00971,0,-70.6766775734002,-33.405904661703865,-70.6765916101831,-33.407568262948104,2026-03-04T15:11:00Z,2026-03-04T16:15:00Z,88b2c5544dfffff,88b2c55441fffff
m00972,u0286,t00972,0,-70.58502344463419,-33.418359271491,-70.6371840949233,-33.41956211885413,2026-03-05T18:33:00Z,2026-03-05T19:55:00Z,88b2c55699fffff,88b2c556adfffff
m00973,u0284,t00973,0,-70.62085039626518,-33.575364660018835,-70.55576115059864,-33.597174491191055,2026-03-02T00:10:00Z,2026-03-02T00:44:00Z,88b2c546b1fffff,88b2c57319fffff
m00974,u0088,t00974,0,-70.6993637471297,-33.507947401552656,-70.70269705220956,-33.4364315704132,2026-03-04T15:01:00Z,2026-03-04T16:31:00Z,88b2c555b3fffff,88b2c5542dfffff
m00975,u0135,t00975,0,-70.82190718201181,-33.496537707936184,-70.82004210830006,-33.498523486916845,2026-03-06T01:33:00Z,2026-03-06T02:57:00Z,88b2c54055fffff,88b2c54057fffff
m00976,u0057,t00976,0,-70.6486124805858,-33.47923756752914,-70.59444046196558,-33.491469490677275,2026-03-06T00:42:00Z,2026-03-06T01:33:00Z,88b2c554abfffff,88b2c50941fffff
m00977,u0343,t00977,0,-70.55209903607638,-33.56007308708813,-70.52563990029057,-33.55929422368512,2026-03-07T23:50:00Z,2026-03-08T00:45:00Z,88b2c509b9fffff,88b2c5724dfffff
m00978,u0210,t00978,0,-70.77975882890341,-33.50026968864956,-70.81478397820328,-33.560354100805334,2026-03-04T12:19:00Z,2026-03-04T12:59:00Z,88b2c542abfffff,88b2c54e49fffff
m00979,u0339,t00979,0,-70.5961240618324,-33.50828883882077,-70.62201517879589,-33.53108487658112,2026-03-07T14:32:00Z,2026-03-07T16:09:00Z,88b2c50901fffff,88b2c546c9fffff
m00980,u0353,t00980,0,-70.62684583048663,-33.38827733921905,-70.6070485783057,-33.35878014013569,2026-03-08T02:25:00Z,2026-03-08T04:23:00Z,88b2c55611fffff,88b2c51961fffff
m00981,u0421,t00981,0,-70.58498517367676,-33.38527029512078,-70.60995001587928,-33.40413865576877,2026-03-05T06:05:00Z,2026-03-05T08:04:00Z,88b2c51931fffff,88b2c556c7fffff
m00982,u0328,t00982,0,-70.57280245002809,-33.46166483664711,-70.65749218251291,-33.48653109153112,2026-03-01T21:22:00Z,2026-03-01T22:55:00Z,88b2c50b07fffff,88b2c554a3fffff
m00983,u0388,t00983,0,-70.72944652419253,-33.481363183669664,-70.73157615613809,-33.442077414574236,2026-03-03T21:12:00Z,2026-03-03T21:57:00Z,88b2c555adfffff,88b2c5550bfffff
m00984,u0352,t00984,0,-70.8216959400165,-33.43880605503687,-70.88090444646149,-33.398598423008316,2026-03-06T14:28:00Z,2026-03-06T16:02:00Z,88b2c5426bfffff,88b2c55133fffff
m00985,u0391,t00985,0,-70.71335195256829,-33.515326008596446,-70.64870068242574,-33.49981629443161,2026-03-05T07:33:00Z,2026-03-05T08:06:00Z,88b2c5475dfffff,88b2c5465dfffff
m00986,u0369,t00986,0,-70.5710872682473,-33.5417465665734,-70.56401576273677,-33.55540008659456,2026-03-07T19:18:00Z,2026-03-07T21:06:00Z,88b2c509e3fffff,88b2c50987fffff
m00987,u0189,t00987,0,-70.71420039035259,-33.52521769671406,-70.75040739262234,-33.532401828667545,2026-03-06T23:04:00Z,2026-03-06T23:39:00Z,88b2c54757fffff,88b2c54729fffff
m00988,u0147,t00988,0,-70.72940433238576,-33.50078505311772,-70.75734962897225,-33.52490955196497,2026-03-01T16:37:00Z,2026-03-01T17:28:00Z,88b2c555a7fffff,88b2c54767fffff
m00989,u0472,t00989,0,-70.84213503419247,-33.54307790398339,-70.91771093770743,-33.57292109755425,2026-03-07T06:41:00Z,2026-03-07T06:56:00Z,88b2c541d1fffff,88b2c54a95fffff
m00990,u0205,t00990,0,-70.48473524454491,-33.437035235274976,-70.52871372001613,-33.46836772992423,2026-03-03T18:02:00Z,2026-03-03T18:16:00Z,88b2c50a51fffff,88b2c50849fffff
m00991,u0329,t00991,0,-70.57742863585746,-33.391622746097305,-70.53677570775584,-33.41016437830086,2026-03-06T23:33:00Z,2026-03-07T00:23:00Z,88b2c51933fffff,88b2c51983fffff
m00992,u0118,t00992,0,-70.58301040187251,-33.57696786406386,-70.49373895605282,-33.6080094937844,2026-03-04T19:18:00Z,2026-03-04T20:26:00Z,88b2c57341fffff,88b2c572e9fffff
m00993,u0258,t00993,0,-70.56322746132204,-33.44798970310272,-70.53417160079408,-33.494900856659015,2026-03-04T10:31:00Z,2026-03-04T10:38:00Z,88b2c50b09fffff,88b2c50801fffff
m00994,u0317,t00994,0,-70.60232916384565,-33.46759486362131,-70.60601086539049,-33.46101278352869,2026-03-01T18:10:00Z,2026-03-01T19:52:00Z,88b2c50b25fffff,88b2c554d3fffff
m00995,u0375,t00995,0,-70.68443288551795,-33.42267930515706,-70.7017112605441,-33.41564143773026,2026-03-02T01:58:00Z,2026-03-02T02:16:00Z,88b2c5540dfffff,88b2c5546dfffff
m00996,u0315,t00996,0,-70.67637641041222,-33.45103510144829,-70.71463624295527,-33.40001131869544,2026-03-05T10:00:00Z,2026-03-05T11:59:00Z,88b2c55431fffff,88b2c55739fffff
m00997,u0216,t00997,0,-70.70275643645921,-33.56628794239453,-70.62036580048562,-33.58633809344517,2026-03-05T05:37:00Z,2026-03-05T06:13:00Z,88b2c54463fffff,88b2c546b3fffff
m00998,u0577,t00998,0,-70.3965259245585,-33.550991143908576,-70.40407587263307,-33.54210812621988,2026-03-05T03:13:00Z,2026-03-05T04:01:00Z,88b2c50c6bfffff,88b2c50f17fffff
m00999,u0307,t00999,0,-70.60440879687005,-33.447646113953205,-70.51978360366755,-33.43826473657496,2026-03-02T08:16:00Z,2026-03-02T08:39:00Z,88b2c50b65fffff,88b2c50a63fffff
m01000,u0484,t01000,0,-70.70638004413514,-33.367697526420365,-70.65063926375075,-33.37531265325413,2026-03-04T19:40:00Z,2026-03-04T21:19:00Z,88b2c5574bfffff,88b2c55601fffff
m01001,u0442,t01001,0,-70.61345032258338,-33.62713498968344,-70.68308217983723,-33.60480498202095,2026-03-01T16:14:00Z,2026-03-01T17:43:00Z,88b2c57145fffff,88b2c545dbfffff
m01002,u0334,t01002,0,-70.76108689178562,-33.42234187361588,-70.787724987616,-33.39908499801036,2026-03-02T06:12:00Z,2026-03-02T06:26:00Z,88b2c55569fffff,88b2c5508dfffff
m01003,u0531,t01003,0,-70.50954932814108,-33.35483023957699,-70.53631113310803,-33.345007906721065,2026-03-04T17:46:00Z,2026-03-04T18:03:00Z,88b2c5180bfffff,88b2c51861fffff
m01004,u0076,t01004,0,-70.72610690958071,-33.4622420700965,-70.72930076414494,-33.46991126124794,2026-03-05T13:38:00Z,2026-03-05T14:53:00Z,88b2c555edfffff,88b2c555e5fffff
m01005,u0552,t01005,0,-70.60989145673776,-33.40598380031789,-70.6123040268623,-33.416709703574526,2026-03-05T20:06:00Z,2026-03-05T21:50:00Z,88b2c556c7fffff,88b2c55681fffff
m01006,u0510,t01006,0,-70.55340223702568,-33.50624552647183,-70.43355267320976,-33.54727814343574,2026-03-08T02:58:00Z,2026-03-08T03:15:00Z,88b2c50821fffff,88b2c50f35fffff
m01007,u0302,t01007,0,-70.6215231455795,-33.45954929594215,-70.6646122605585,-33.483726829300686,2026-03-07T05:29:00Z,2026-03-07T05:59:00Z,88b2c554d5fffff,88b2c554a7fffff
m01008,u0440,t01008,0,-70.65055300081804,-33.579673081464655,-70.64139420339146,-33.598333307181704,2026-03-03T21:48:00Z,2026-03-03T22:55:00Z,88b2c544cdfffff,88b2c544d5fffff
m01009,u0312,t01009,0,-70.65891979151439,-33.63754746467351,-70.63425948181568,-33.671266617546394,2026-03-06T17:30:00Z,2026-03-06T17:47:00Z,88b2c544b7fffff,88b2c57ac9fffff
m01010,u0161,t01010,0,-70.66564410968871,-33.374578735901984,-70.66570698986749,-33.361381016901355,2026-03-01T22:04:00Z,2026-03-01T22:44:00Z,88b2c55663fffff,88b2c55669fffff
m01011,u0479,t01011,0,-70.71766984889274,-33.52879959421796,-70.71326262578148,-33.492900758148345,2026-03-07T06:00:00Z,2026-03-07T06:06:00Z,88b2c5470bfffff,88b2c555bdfffff
m01012,u0147,t01012,0,-70.70494834297696,-33.48644222760028,-70.74674069874922,-33.51368410057015,2026-03-03T22:57:00Z,2026-03-03T23:59:00Z,88b2c55587fffff,88b2c54769fffff
m01013,u0188,t01013,0,-70.5120409626349,-33.56091538026162,-70.50778151485079,-33.55241213718928,2026-03-06T13:41:00Z,2026-03-06T15:08:00Z,88b2c57249fffff,88b2c508a3fffff
m01014,u0311,t01014,0,-70.67085366326852,-33.562797576246716,-70.65039770342155,-33.593820910432605,2026-03-08T01:03:00Z,2026-03-08T01:55:00Z,88b2c54457fffff,88b2c544c7fffff
m01015,u0502,t01015,0,-70.73857962693828,-33.463907016007575,-70.72547560356743,-33.47305468113575,2026-03-06T04:08:00Z,2026-03-06T04:42:00Z,88b2c55533fffff,88b2c555e1fffff
m01016,u0230,t01016,0,-70.71162975968615,-33.50836617553085,-70.68882172352966,-33.529076062906185,2026-03-07T16:36:00Z,2026-03-07T17:29:00Z,88b2c555b7fffff,88b2c54621fffff
m01017,u0296,t01017,0,-70.54996293193028,-33.41976232016043,-70.49345861590483,-33.40170545070224,2026-03-01T07:42:00Z,2026-03-01T08:45:00Z,88b2c519bdfffff,88b2c518a9fffff
m01018,u0024,t01018,0,-70.59243933668355,-33.41379692648164,-70.55496067500698,-33.4341605716969,2026-03-02T10:39:00Z,2026-03-02T11:03:00Z,88b2c556d7fffff,88b2c50b4bfffff
m01019,u0069,t01019,0,-70.60396708217677,-33.42433202829403,-70.60111529763687,-33.39398221588283,2026-03-05T15:11:00Z,2026-03-05T15:28:00Z,88b2c55683fffff,88b2c556cbfffff
m01020,u0033,t01020,0,-70.68575211989098,-33.43091193672573,-70.73262245396631,-33.43828355993559,2026-03-05T00:49:00Z,2026-03-05T01:14:00Z,88b2c55405fffff,88b2c5550bfffff
m01021,u0043,t01021,0,-70.6026637529827,-33.32377854360545,-70.62666396397115,-33.34326665489329,2026-03-02T02:14:00Z,2026-03-02T04:12:00Z,88b2c5ccd7fffff,88b2c5ccbdfffff
m01022,u0521,t01022,0,-70.72435611249506,-33.53540750152359,-70.73314135857176,-33.57300665939395,2026-03-06T06:41:00Z,2026-03-06T08:09:00Z,88b2c54703fffff,88b2c54551fffff
m01023,u0505,t01023,0,-70.68596140313457,-33.45439478929624,-70.67586756988091,-33.44679865398738,2026-03-01T15:51:00Z,2026-03-01T16:10:00Z,88b2c55437fffff,88b2c55431fffff
m01024,u0493,t01024,0,-70.56301955126082,-33.359384814358435,-70.5821528617208,-33.33252826229165,2026-03-08T04:26:00Z,2026-03-08T05:05:00Z,88b2c51951fffff,88b2c51b27fffff
m01025,u0033,t01025,0,-70.57257223210809,-33.34883681525296,-70.61000156007546,-33.34063717755685,2026-03-02T08:16:00Z,2026-03-02T09:08:00Z,88b2c5194bfffff,88b2c5cc95fffff
m01026,u0046,t01026,0,-70.75819098459507,-33.56374109194757,-70.80571893215989,-33.49657614195514,2026-03-04T08:50:00Z,2026-03-04T09:15:00Z,88b2c54547fffff,88b2c54053fffff
m01027,u0168,t01027,0,-70.74555264529086,-33.47498843533247,-70.81159975565308,-33.43209481175836,2026-03-07T00:18:00Z,2026-03-07T02:00:00Z,88b2c542d9fffff,88b2c54241fffff
m01028,u0339,t01028,0,-70.64912978471865,-33.34135031233062,-70.65852781286964,-33.35057614527213,2026-03-04T20:21:00Z,2026-03-04T22:14:00Z,88b2c5cca1fffff,88b2c5cd9bfffff
m01029,u0200,t01029,0,-70.48738676253305,-33.40935367158408,-70.54617338021586,-33.41889449459829,2026-03-06T10:58:00Z,2026-03-06T11:31:00Z,88b2c518bdfffff,88b2c519b9fffff
m01030,u0292,t01030,0,-70.85155651644689,-33.43437895748162,-70.89157754381318,-33.42028805589706,2026-03-06T04:12:00Z,2026-03-06T04:18:00Z,88b2c551b1fffff,88b2c55ad7fffff
m01031,u0103,t01031,0,-70.63216670604295,-33.46741477547477,-70.64792278095672,-33.49255535088754,2026-03-07T21:23:00Z,2026-03-07T21:58:00Z,88b2c55481fffff,88b2c554b5fffff
m01032,u0438,t01032,0,-70.79760433315731,-33.480704074056625,-70.85104102553296,-33.44571542486065,2026-03-04T11:56:00Z,2026-03-04T13:07:00Z,88b2c542e5fffff,88b2c54359fffff
m01033,u0188,t01033,0,-70.72343309935255,-33.426942474952774,-70.7082430118126,-33.41609445929747,2026-03-08T02:28:00Z,2026-03-08T04:05:00Z,88b2c5555dfffff,88b2c55733fffff
m01034,u0039,t01034,0,-70.69644284180642,-33.47018992999876,-70.66683391926219,-33.462496162673006,2026-03-04T20:48:00Z,2026-03-04T21:32:00Z,88b2c55589fffff,88b2c554e5fffff
m01035,u0445,t01035,0,-70.70205083434368,-33.45340628968356,-70.7240279151347,-33.432797679650434,2026-03-07T12:04:00Z,2026-03-07T12:40:00Z,88b2c555cdfffff,88b2c55551fffff
m01036,u0541,t01036,0,-70.71337959396591,-33.4437121035108,-70.7308606862703,-33.392027207009725,2026-03-06T09:05:00Z,2026-03-06T09:38:00Z,88b2c55519fffff,88b2c55729fffff
m01037,u0008,t01037,0,-70.65927929396236,-33.504245722279485,-70.6377821031568,-33.49911706171386,2026-03-02T04:19:00Z,2026-03-02T04:24:00Z,88b2c54643fffff,88b2c54659fffff
m01038,u0262,t01038,0,-70.71352555666306,-33.40742965008949,-70.74208536055245,-33.41082086121563,2026-03-05T18:07:00Z,2026-03-05T18:13:00Z,88b2c5573bfffff,88b2c55727fffff
m01039,u0496,t01039,0,-70.80624573848542,-33.21686042812677,-70.83755509494931,-33.1715988394271,2026-03-07T09:34:00Z,2026-03-07T10:28:00Z,88b2c5c809fffff,88b2c5cb55fffff
m01040,u0423,t01040,0,-70.58201303874772,-33.59215893114609,-70.53415309962027,-33.563132418666356,2026-03-02T03:34:00Z,2026-03-02T04:50:00Z,88b2c57309fffff,88b2c50993fffff
m01041,u0513,t01041,0,-70.58471278328511,-33.42407899806481,-70.5493452737366,-33.43370839327632,2026-03-07T02:53:00Z,2026-03-07T02:59:00Z,88b2c55699fffff,88b2c519b7fffff
m01042,u0249,t01042,0,-70.57568256899773,-33.510815207089514,-70.55162056890399,-33.51065961362974,2026-03-01T23:42:00Z,2026-03-02T00:10:00Z,88b2c50919fffff,88b2c50823fffff
m01043,u0223,t01043,0,-70.8140734496264,-33.403807793798464,-70.77704766477065,-33.3979463663203,2026-03-07T08:20:00Z,2026-03-07T10:09:00Z,88b2c550adfffff,88b2c5508bfffff
m01044,u0425,t01044,0,-70.63010818474159,-33.44627540213377,-70.70919933375629,-33.43542101379562,2026-03-06T18:32:00Z,2026-03-06T20:30:00Z,88b2c554cbfffff,88b2c5542dfffff
m01045,u0092,t01045,0,-70.5924021144193,-33.38905161807661,-70.53824869254758,-33.42974961360478,2026-03-02T07:28:00Z,2026-03-02T08:46:00Z,88b2c51935fffff,88b2c519b3fffff
m01046,u0143,t01046,0,-70.76312020684395,-33.3559594738793,-70.7474377221806,-33.40223401211335,2026-03-06T08:02:00Z,2026-03-06T09:06:00Z,88b2c55287fffff,88b2c55725fffff
m01047,u0360,t01047,0,-70.65908267518178,-33.43460631057855,-70.61865141982155,-33.461228011238624,2026-03-02T01:37:00Z,2026-03-02T02:49:00Z,88b2c5541dfffff,88b2c554d5fffff
m01048,u0401,t01048,0,-70.67162666453103,-33.35943581692687,-70.65614019336638,-33.388377970217206,2026-03-05T05:25:00Z,2026-03-05T06:12:00Z,88b2c5cd97fffff,88b2c55607fffff
m01049,u0071,t01049,0,-70.47578493414316,-33.637543831503095,-70.47382794115596,-33.65685855192227,2026-03-07T17:11:00Z,2026-03-07T17:39:00Z,88b2c572b9fffff,88b2c570d9fffff
